coder.id,paper.doi_1,Aim,performance.type,Aim.disagree,Q49,initial.note,claim.presence,Flag,Flag.type,Flag.type_3_TEXT,Note.final,group,variable,value,theme_count
Chris,10.1016/j.foodcont.2021.108336,Education,NA,Different Aim,Regulations,the paper reviews provisions in EU laws and so this is more relevant to Regulations than Education,Yes,Flag (Choose Below),Interesting,NA,NA,6,problem.or.benefit,Opportunity,NA
Chris,10.1016/j.foodcont.2021.108336,Education,NA,Different Aim,Regulations,the paper reviews provisions in EU laws and so this is more relevant to Regulations than Education,Yes,Flag (Choose Below),Interesting,NA,NA,6,develop.or.adopt,Adoption,NA
Chris,10.1016/j.foodcont.2021.108336,Education,NA,Different Aim,Regulations,the paper reviews provisions in EU laws and so this is more relevant to Regulations than Education,Yes,Flag (Choose Below),Interesting,NA,NA,6,adoption.category,Regulations,36
Chris,10.1016/j.foodcont.2021.108336,Education,NA,Different Aim,Regulations,the paper reviews provisions in EU laws and so this is more relevant to Regulations than Education,Yes,Flag (Choose Below),Interesting,NA,NA,6,opportunity.type,the Environment,189
Chris,10.1016/j.foodcont.2021.108336,Education,NA,Different Aim,Regulations,the paper reviews provisions in EU laws and so this is more relevant to Regulations than Education,Yes,Flag (Choose Below),Interesting,NA,NA,6,opportunity.type,Humans,187
Chris,10.1016/j.foodcont.2021.108336,Education,NA,Different Aim,Regulations,the paper reviews provisions in EU laws and so this is more relevant to Regulations than Education,Yes,Flag (Choose Below),Interesting,NA,NA,6,env.opps,Non-specified,NA
Chris,10.1016/j.foodcont.2021.108336,Education,NA,Different Aim,Regulations,the paper reviews provisions in EU laws and so this is more relevant to Regulations than Education,Yes,Flag (Choose Below),Interesting,NA,NA,6,Human.opps,Public Health,184
Chris,10.1016/j.foodcont.2021.108336,Education,NA,Different Aim,Regulations,the paper reviews provisions in EU laws and so this is more relevant to Regulations than Education,Yes,Flag (Choose Below),Interesting,NA,NA,6,Health.opps,Offering Better Nutrition,40
Chris,10.1016/j.foodcont.2021.108336,Education,NA,Different Aim,Regulations,the paper reviews provisions in EU laws and so this is more relevant to Regulations than Education,Yes,Flag (Choose Below),Interesting,NA,NA,6,Health.opps,Food Safety Improvements,90
Chris,10.1016/j.foodcont.2021.108336,Education,NA,Different Aim,Regulations,the paper reviews provisions in EU laws and so this is more relevant to Regulations than Education,Yes,Flag (Choose Below),Interesting,NA,NA,6,Food.safety,Zoonosis Reductions,NA
Chris,10.1016/j.foodcont.2021.108336,Education,NA,Different Aim,Regulations,the paper reviews provisions in EU laws and so this is more relevant to Regulations than Education,Yes,Flag (Choose Below),Interesting,NA,NA,6,Food.safety,Reducing Antibiotics used for Livestock,NA
Chris,10.1016/j.foodcont.2021.108336,Education,NA,Different Aim,Regulations,the paper reviews provisions in EU laws and so this is more relevant to Regulations than Education,Yes,Flag (Choose Below),Interesting,NA,NA,6,Food.safety,non-specified,NA
Chris,10.1016/j.foodcont.2021.108336,Education,NA,Different Aim,Regulations,the paper reviews provisions in EU laws and so this is more relevant to Regulations than Education,Yes,Flag (Choose Below),Interesting,NA,NA,6,existence,1 - The theme exists,NA
Chris,10.1016/j.foodcont.2021.108336,Education,NA,Different Aim,Regulations,the paper reviews provisions in EU laws and so this is more relevant to Regulations than Education,Yes,Flag (Choose Below),Interesting,NA,NA,6,fulfillment,0.5 - hedging,NA
Chris,10.1016/j.foodcont.2021.108336,Education,NA,Different Aim,Regulations,the paper reviews provisions in EU laws and so this is more relevant to Regulations than Education,Yes,Flag (Choose Below),Interesting,NA,NA,7,more,Yes,NA
Chris,10.1016/j.foodcont.2021.108336,Education,NA,Different Aim,Regulations,the paper reviews provisions in EU laws and so this is more relevant to Regulations than Education,Yes,Flag (Choose Below),Interesting,NA,NA,7,section_9_TEXT,Analysis and discussion,NA
Chris,10.1016/j.foodcont.2021.108336,Education,NA,Different Aim,Regulations,the paper reviews provisions in EU laws and so this is more relevant to Regulations than Education,Yes,Flag (Choose Below),Interesting,NA,NA,7,problem.or.benefit,Barrier,NA
Chris,10.1016/j.foodcont.2021.108336,Education,NA,Different Aim,Regulations,the paper reviews provisions in EU laws and so this is more relevant to Regulations than Education,Yes,Flag (Choose Below),Interesting,NA,NA,7,problem.or.benefit,Opportunity,NA
Chris,10.1016/j.foodcont.2021.108336,Education,NA,Different Aim,Regulations,the paper reviews provisions in EU laws and so this is more relevant to Regulations than Education,Yes,Flag (Choose Below),Interesting,NA,NA,7,develop.or.adopt,Adoption,NA
Chris,10.1016/j.foodcont.2021.108336,Education,NA,Different Aim,Regulations,the paper reviews provisions in EU laws and so this is more relevant to Regulations than Education,Yes,Flag (Choose Below),Interesting,NA,NA,7,adoption.category,Regulations,36
Chris,10.1016/j.foodcont.2021.108336,Education,NA,Different Aim,Regulations,the paper reviews provisions in EU laws and so this is more relevant to Regulations than Education,Yes,Flag (Choose Below),Interesting,NA,NA,7,adoption.category,Public Distrust,119
Chris,10.1016/j.foodcont.2021.108336,Education,NA,Different Aim,Regulations,the paper reviews provisions in EU laws and so this is more relevant to Regulations than Education,Yes,Flag (Choose Below),Interesting,NA,NA,7,distrust.sources,Non-specified concerns,NA
Chris,10.1016/j.foodcont.2021.108336,Education,NA,Different Aim,Regulations,the paper reviews provisions in EU laws and so this is more relevant to Regulations than Education,Yes,Flag (Choose Below),Interesting,NA,NA,7,opportunity.type,the Environment,189
Chris,10.1016/j.foodcont.2021.108336,Education,NA,Different Aim,Regulations,the paper reviews provisions in EU laws and so this is more relevant to Regulations than Education,Yes,Flag (Choose Below),Interesting,NA,NA,7,opportunity.type,Humans,187
Chris,10.1016/j.foodcont.2021.108336,Education,NA,Different Aim,Regulations,the paper reviews provisions in EU laws and so this is more relevant to Regulations than Education,Yes,Flag (Choose Below),Interesting,NA,NA,7,env.opps,Climate Change Impacts,50
Chris,10.1016/j.foodcont.2021.108336,Education,NA,Different Aim,Regulations,the paper reviews provisions in EU laws and so this is more relevant to Regulations than Education,Yes,Flag (Choose Below),Interesting,NA,NA,7,env.opps,Non-specified,NA
Chris,10.1016/j.foodcont.2021.108336,Education,NA,Different Aim,Regulations,the paper reviews provisions in EU laws and so this is more relevant to Regulations than Education,Yes,Flag (Choose Below),Interesting,NA,NA,7,Human.opps,Economic - (includes energy efficiency),67
Chris,10.1016/j.foodcont.2021.108336,Education,NA,Different Aim,Regulations,the paper reviews provisions in EU laws and so this is more relevant to Regulations than Education,Yes,Flag (Choose Below),Interesting,NA,NA,7,existence,0.5 - hedging,NA
Chris,10.1016/j.foodcont.2021.108336,Education,NA,Different Aim,Regulations,the paper reviews provisions in EU laws and so this is more relevant to Regulations than Education,Yes,Flag (Choose Below),Interesting,NA,NA,7,fulfillment,Not Indicated,NA
Chris,10.1016/j.foodcont.2021.108336,Education,NA,Different Aim,Regulations,the paper reviews provisions in EU laws and so this is more relevant to Regulations than Education,Yes,Flag (Choose Below),Interesting,NA,NA,8,more,No - Continue to Final Note,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,1,more,Yes,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,1,problem.or.benefit,Opportunity,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,1,opportunity.type,the Environment,189
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,1,opportunity.type,Humans,187
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,1,env.opps,Non-specified,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,1,Human.opps,Public Health,184
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,1,Health.opps,Non-specified,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,1,existence,1 - The theme exists,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,1,fulfillment,0.5 - hedging,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,2,more,Yes,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,2,problem.or.benefit,Barrier,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,2,develop.or.adopt,Development,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,2,development.category,Energy Use is High,24
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,2,existence,0.5 - hedging,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,2,fulfillment,Not Indicated,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,3,more,Yes,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,3,problem.or.benefit,Opportunity,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,3,opportunity.type,the Environment,189
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,3,env.opps,Land Use or Land Change,90
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,3,existence,1 - The theme exists,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,3,fulfillment,0.5 - hedging,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,4,more,Yes,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,4,problem.or.benefit,Opportunity,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,4,opportunity.type,the Environment,189
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,4,env.opps,Climate Change Impacts,50
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,4,existence,1 - The theme exists,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,4,fulfillment,0.5 - hedging,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,5,more,Yes,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,5,problem.or.benefit,Barrier,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,5,develop.or.adopt,Development,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,5,development.category,Media and Ingredients,84
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,5,development.category,Energy Use is High,24
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,5,development.category,Process and Bioreactors,61
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,5,ingredients,Unspecified/other media concern,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,5,existence,1 - The theme exists,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,5,fulfillment,Not Indicated,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,6,more,Yes,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,6,problem.or.benefit,Barrier,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,6,develop.or.adopt,Development,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,6,development.category,Media and Ingredients,84
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,6,ingredients,Unspecified/other media concern,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,6,existence,1 - The theme exists,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,6,fulfillment,Not Indicated,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,7,more,Yes,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,7,problem.or.benefit,Opportunity,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,7,opportunity.type,the Environment,189
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,7,env.opps,Non-specified,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,7,existence,1 - The theme exists,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,7,fulfillment,0.5 - hedging,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,8,more,Yes,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,8,problem.or.benefit,Barrier,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,8,develop.or.adopt,Development,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,8,development.category,Media and Ingredients,84
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,8,development.category,Cell Sources and Differentiation,44
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,8,development.category,Cell Maintenance,26
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,8,development.category,Process and Bioreactors,61
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,8,ingredients,Unspecified/other media concern,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,8,existence,1 - The theme exists,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,8,fulfillment,Not Indicated,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,9,more,Yes,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,9,problem.or.benefit,Barrier,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,9,develop.or.adopt,Development,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,9,development.category,Media and Ingredients,84
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,9,ingredients,Animal-free Ingredients,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,9,existence,1 - The theme exists,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,9,fulfillment,0.5 - hedging,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,10,more,Yes,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,10,problem.or.benefit,Barrier,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,10,develop.or.adopt,Development,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,10,develop.or.adopt,Adoption,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,10,adoption.category,Regulations,36
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,10,development.category,Process and Bioreactors,61
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,10,existence,1 - The theme exists,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,10,fulfillment,Not Indicated,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,11,more,Yes,NA
Chris,10.1016/j.scitotenv.2022.158051,Performance,Environmental,None,NA,NA,Yes,NA,NA,NA,NA,11,problem.or.benefit,Barrier,NA
